id,etapa,tipo,nome,componente
ef-comp-lp-oc-procedimentos-e-generos-de-apoio-a-compreensao,EF,oc,Procedimentos e gêneros de apoio à compreensão,ef-comp-lp
ef-comp-lp-oc-producao-de-texto,EF,oc,Produção de texto,ef-comp-lp
ef-comp-lp-oc-producao-de-texto-oral,EF,oc,Produção de texto oral,ef-comp-lp
ef-comp-lp-oc-producao-de-textos,EF,oc,Produção de textos,ef-comp-lp
ef-comp-lp-oc-producao-de-textos-jornalisticos-orais,EF,oc,Produção de textos jornalísticos orais,ef-comp-lp
ef-comp-lp-oc-producao-de-textos-orais,EF,oc,Produção de textos orais,ef-comp-lp
ef-comp-lp-oc-producao-de-textos-orais-oralizacao,EF,oc,Produção de textos orais Oralização,ef-comp-lp
ef-comp-lp-oc-producao-e-edicao-de-textos-publicitarios,EF,oc,Produção e edição de textos publicitários,ef-comp-lp
ef-comp-lp-oc-protocolos-de-leitura,EF,oc,Protocolos de leitura,ef-comp-lp
ef-comp-lp-oc-reconstrucao-da-textualidade,EF,oc,Reconstrução da textualidade,ef-comp-lp
ef-comp-lp-oc-reconstrucao-da-textualidade-e-compreensao-dos-efeitos,EF,oc,Reconstrução da textualidade e compreensão dos efeitos,ef-comp-lp
ef-comp-lp-oc-reconstrucao-da-textualidade-e-compreensao-dos-efeitos-de-sentidos-provocados-pelos-usos-de-recursos-linguisticos-e-multissemioticos,EF,oc,Reconstrução da textualidade e compreensão dos efeitos de sentidos provocados pelos usos de recursos linguísticos e multissemióticos,ef-comp-lp
ef-comp-lp-oc-reconstrucao-das-condicoes-de-producao-circulacao-e-recepcao,EF,oc,"Reconstrução das condições de produção, circulação e recepção",ef-comp-lp
ef-comp-lp-oc-reconstrucao-das-condicoes-de-producao-e-circulacao-e-adequacao-do-texto-a-construcao-composicional-e-ao-estilo-de-genero,EF,oc,Reconstrução das condições de produção e circulação e adequação do texto à construção composicional e ao estilo de gênero,ef-comp-lp
ef-comp-lp-oc-reconstrucao-das-condicoes-de-producao-e-recepcao-de-textos,EF,oc,Reconstrução das condições de produção e recepção de textos,ef-comp-lp
ef-comp-lp-oc-reconstrucao-das-condicoes-de-producao-e-recepcao-dos-textos-e-adequacao-do-texto-a-construcao-composicional-e-ao-estilo-de-genero,EF,oc,Reconstrução das condições de produção e recepção dos textos e adequação do texto à construção composicional e ao estilo de gênero,ef-comp-lp
ef-comp-lp-oc-reconstrucao-do-contexto-de-producao-circulacao-e-recepcao-de-textos,EF,oc,"Reconstrução do contexto de produção, circulação e recepção de textos",ef-comp-lp
ef-comp-lp-oc-reconstrucao-do-contexto-de-producao-circulacao-e-recepcao-de-textos-legais-e-normativos,EF,oc,"Reconstrução do contexto de produção, circulação e recepção de textos legais e normativos",ef-comp-lp
ef-comp-lp-oc-recursos-linguisticos-e-semioticos-que-operam-nos-textos-pertencentes-aos-generos-literarios,EF,oc,Recursos linguísticos e semióticos que operam nos textos pertencentes aos gêneros literários,ef-comp-lp
ef-comp-lp-oc-registro,EF,oc,Registro,ef-comp-lp
ef-comp-lp-oc-relacao-do-texto-com-o-contexto-de-producao-e-experimentacao-de-papeis-sociais,EF,oc,Relação do texto com o contexto de produção e experimentação de papéis sociais,ef-comp-lp
ef-comp-lp-oc-relacao-entre-contexto-de-producao-e-caracteristicas-composicionais-e-estilisticas-dos-generos,EF,oc,Relação entre contexto de produção e características composicionais e estilísticas dos gêneros,ef-comp-lp
ef-comp-lp-oc-relacao-entre-contexto-de-producao-e-caracteristicas-composicionais-e-estilisticas-dos-generos-carta-de-solicitacao-carta-de-reclamacao-peticao-on-line-carta-aberta-abaixo-assinado-proposta-etc,EF,oc,"Relação entre contexto de produção e características composicionais e estilísticas dos gêneros (carta de solicitação, carta de reclamação, petição on-line, carta aberta, abaixo-assinado, proposta etc.)",ef-comp-lp
ef-comp-lp-oc-relacao-entre-generos-e-midias,EF,oc,Relação entre gêneros e mídias,ef-comp-lp
ef-comp-lp-oc-relacao-entre-textos,EF,oc,Relação entre textos,ef-comp-lp
ef-comp-lp-oc-relato-oral-registro-formal-e-informal,EF,oc,Relato oral/Registro formal e informal,ef-comp-lp
ef-comp-lp-oc-revisao-de-textos,EF,oc,Revisão de textos,ef-comp-lp
ef-comp-lp-oc-revisao-edicao-de-texto-informativo-e-opinativo,EF,oc,Revisão/edição de texto informativo e opinativo,ef-comp-lp
ef-comp-lp-oc-segmentacao-de-palavras-classificacao-de-palavras-por-numero-de-silabas,EF,oc,Segmentação de palavras/Classificação de palavras por número de sílabas,ef-comp-lp
ef-comp-lp-oc-semantica,EF,oc,Semântica,ef-comp-lp
ef-comp-lp-oc-semantica-coesao,EF,oc,Semântica Coesão,ef-comp-lp
ef-comp-lp-oc-sequencias-textuais,EF,oc,Sequências textuais,ef-comp-lp
ef-comp-lp-oc-sinonimia-e-antonimia-morfologia-pontuacao,EF,oc,Sinonímia e antonímia/Morfologia/Pontuação,ef-comp-lp
ef-comp-lp-oc-sintaxe,EF,oc,Sintaxe,ef-comp-lp
ef-comp-lp-oc-textos-dramaticos,EF,oc,Textos dramáticos,ef-comp-lp
ef-comp-lp-oc-textualizacao,EF,oc,Textualização,ef-comp-lp
ef-comp-lp-oc-textualizacao-de-textos-argumentativos-e-apreciativos,EF,oc,Textualização de textos argumentativos e apreciativos,ef-comp-lp
ef-comp-lp-oc-textualizacao-progressao-tematica,EF,oc,Textualização Progressão temática,ef-comp-lp
ef-comp-lp-oc-textualizacao-revisao-e-edicao,EF,oc,"Textualização, revisão e edição",ef-comp-lp
ef-comp-lp-oc-textualizacao-tendo-em-vista-suas-condicoes-de-producao-as-caracteristicas-do-genero-em-questao-o-estabelecimento-de-coesao,EF,oc,"Textualização, tendo em vista suas condições de produção, as características do gênero em questão, o estabelecimento de coesão,",ef-comp-lp
ef-comp-lp-oc-usar-adequadamente-ferramentas-de-apoio-a-apresentacoes-orais,EF,oc,Usar adequadamente ferramentas de apoio a apresentações orais,ef-comp-lp
ef-comp-lp-oc-utilizacao-de-tecnologia-digital,EF,oc,Utilização de tecnologia digital,ef-comp-lp
ef-comp-lp-oc-variacao-linguistica,EF,oc,Variação linguística,ef-comp-lp
ef-comp-lp-prat-analise-linguistica-semiotica,EF,prat,Análise linguística/semiótica,ef-comp-lp
ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,EF,prat,Análise linguística/semiótica (Alfabetização),ef-comp-lp
ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,EF,prat,Análise linguística/semiótica (Ortografização),ef-comp-lp
ef-comp-lp-prat-escrita-compartilhada-e-autonoma,EF,prat,Escrita (compartilhada e autônoma),ef-comp-lp
ef-comp-lp-prat-leitura,EF,prat,Leitura,ef-comp-lp
ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,EF,prat,Leitura/escuta (compartilhada e autônoma),ef-comp-lp
ef-comp-lp-prat-oralidade,EF,prat,Oralidade,ef-comp-lp
ef-comp-lp-prat-oralidade-considerar-todas-as-habilidades-dos-eixos-leitura-e-producao-que-se-referem-a-textos-ou-producoes-orais-em-audio-ou-video,EF,prat,"Oralidade *Considerar todas as habilidades dos eixos leitura e produção que se referem a textos ou produções orais, em áudio ou vídeo",ef-comp-lp
ef-comp-lp-prat-producao-de-textos,EF,prat,Produção de textos,ef-comp-lp
ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,EF,prat,Produção de textos (escrita compartilhada e autônoma),ef-comp-lp
ef-comp-ma-oc-a-circunferencia-como-lugar-geometrico,EF,oc,A circunferência como lugar geométrico,ef-comp-ma
ef-comp-ma-oc-ampliacao-e-reducao-de-figuras-poligonais-em-malhas-quadriculadas-reconhecimento-da-congruencia-dos-angulos-e-da-proporcionalidade-dos-lados-correspondentes,EF,oc,Ampliação e redução de figuras poligonais em malhas quadriculadas: reconhecimento da congruência dos ângulos e da proporcionalidade dos lados correspondentes,ef-comp-ma
ef-comp-ma-oc-analise-da-ideia-de-acaso-em-situacoes-do-cotidiano-espaco-amostral,EF,oc,Análise da ideia de acaso em situações do cotidiano: espaço amostral,ef-comp-ma
ef-comp-ma-oc-analise-da-ideia-de-aleatorio-em-situacoes-do-cotidiano,EF,oc,Análise da ideia de aleatório em situações do cotidiano,ef-comp-ma
ef-comp-ma-oc-analise-de-chances-de-eventos-aleatorios,EF,oc,Análise de chances de eventos aleatórios,ef-comp-ma
ef-comp-ma-oc-analise-de-graficos-divulgados-pela-midia-elementos-que-podem-induzir-a-erros-de-leitura-ou-de-interpretacao,EF,oc,Análise de gráficos divulgados pela mídia: elementos que podem induzir a erros de leitura ou de interpretação,ef-comp-ma
ef-comp-ma-oc-analise-de-probabilidade-de-eventos-aleatorios-eventos-dependentes-e-independentes,EF,oc,Análise de probabilidade de eventos aleatórios: eventos dependentes e independentes,ef-comp-ma
ef-comp-ma-oc-angulos-nocao-usos-e-medida,EF,oc,"Ângulos: noção, usos e medida",ef-comp-ma
ef-comp-ma-oc-angulos-retos-e-nao-retos-uso-de-dobraduras-esquadros-e-softwares,EF,oc,"Ângulos retos e não retos: uso de dobraduras, esquadros e softwares",ef-comp-ma
ef-comp-ma-oc-aproximacao-de-numeros-para-multiplos-de-potencias-de-10,EF,oc,Aproximação de números para múltiplos de potências de 10,ef-comp-ma
ef-comp-ma-oc-area-de-figuras-planas,EF,oc,Área de figuras planas,ef-comp-ma
ef-comp-ma-oc-area-do-circulo-e-comprimento-de-sua-circunferencia,EF,oc,Área do círculo e comprimento de sua circunferência,ef-comp-ma
ef-comp-ma-oc-areas-de-figuras-construidas-em-malhas-quadriculadas,EF,oc,Áreas de figuras construídas em malhas quadriculadas,ef-comp-ma
ef-comp-ma-oc-areas-e-perimetros-de-figuras-poligonais-algumas-relacoes,EF,oc,Áreas e perímetros de figuras poligonais: algumas relações,ef-comp-ma
ef-comp-ma-oc-associacao-de-uma-equacao-linear-de-1o-grau-a-uma-reta-no-plano-cartesiano,EF,oc,Associação de uma equação linear de 1º grau a uma reta no plano cartesiano,ef-comp-ma
ef-comp-ma-oc-calculo-de-porcentagens-e-de-acrescimos-e-decrescimos-simples,EF,oc,Cálculo de porcentagens e de acréscimos e decréscimos simples,ef-comp-ma
ef-comp-ma-oc-calculo-de-porcentagens-e-representacao-fracionaria,EF,oc,Cálculo de porcentagens e representação fracionária,ef-comp-ma
ef-comp-ma-oc-calculo-de-porcentagens-por-meio-de-estrategias-diversas-sem-fazer-uso-da-regra-de-tres,EF,oc,"Cálculo de porcentagens por meio de estratégias diversas, sem fazer uso da “regra de três”",ef-comp-ma
ef-comp-ma-oc-calculo-de-probabilidade-como-a-razao-entre-o-numero-de-resultados-favoraveis-e-o-total-de-resultados-possiveis-em-um-espaco-amostral-equiprovavel,EF,oc,Cálculo de probabilidade como a razão entre o número de resultados favoráveis e o total de resultados possíveis em um espaço amostral equiprovável,ef-comp-ma
ef-comp-ma-oc-calculo-de-probabilidade-de-eventos-equiprovaveis,EF,oc,Cálculo de probabilidade de eventos equiprováveis,ef-comp-ma
ef-comp-ma-oc-calculo-de-probabilidade-por-meio-de-muitas-repeticoes-de-um-experimento-frequencias-de-ocorrencias-e-probabilidade-frequentista,EF,oc,Cálculo de probabilidade por meio de muitas repetições de um experimento (frequências de ocorrências e probabilidade frequentista),ef-comp-ma
ef-comp-ma-oc-calculo-de-volume-de-blocos-retangulares-utilizando-unidades-de-medida-convencionais-mais-usuais,EF,oc,"Cálculo de volume de blocos retangulares, utilizando unidades de medida convencionais mais usuais",ef-comp-ma
ef-comp-ma-oc-coleta-classificacao-e-representacao-de-dados-de-pesquisa-realizada,EF,oc,"Coleta, classificação e representação de dados de pesquisa realizada",ef-comp-ma
ef-comp-ma-oc-coleta-classificacao-e-representacao-de-dados-em-tabelas-simples-e-de-dupla-entrada-e-em-graficos-de-colunas,EF,oc,"Coleta, classificação e representação de dados em tabelas simples e de dupla entrada e em gráficos de colunas",ef-comp-ma
ef-comp-ma-oc-coleta-classificacao-e-representacao-de-dados-referentes-a-variaveis-categoricas-por-meio-de-tabelas-e-graficos,EF,oc,"Coleta, classificação e representação de dados referentes a variáveis categóricas, por meio de tabelas e gráficos",ef-comp-ma
ef-comp-ma-oc-coleta-de-dados-organizacao-e-registro,EF,oc,"Coleta de dados, organização e registro",ef-comp-ma
ef-comp-ma-oc-coleta-e-organizacao-de-informacoes,EF,oc,Coleta e organização de informações,ef-comp-ma
ef-comp-ma-oc-comparacao-de-areas-por-superposicao,EF,oc,Comparação de áreas por superposição,ef-comp-ma
ef-comp-ma-oc-comparacao-e-ordenacao-de-numeros-racionais-na-representacao-decimal-e-na-fracionaria-utilizando-a-nocao-de-equivalencia,EF,oc,Comparação e ordenação de números racionais na representação decimal e na fracionária utilizando a noção de equivalência,ef-comp-ma
ef-comp-ma-oc-composicao-e-decomposicao-de-numeros-naturais,EF,oc,Composição e decomposição de números naturais,ef-comp-ma
ef-comp-ma-oc-composicao-e-decomposicao-de-numeros-naturais-ate-1000,EF,oc,Composição e decomposição de números naturais (até 1000),ef-comp-ma
ef-comp-ma-oc-composicao-e-decomposicao-de-um-numero-natural-de-ate-cinco-ordens-por-meio-de-adicoes-e-multiplicacoes-por-potencias-de-10,EF,oc,"Composição e decomposição de um número natural de até cinco ordens, por meio de adições e multiplicações por potências de 10",ef-comp-ma
ef-comp-ma-oc-congruencia-de-figuras-geometricas-planas,EF,oc,Congruência de figuras geométricas planas,ef-comp-ma
ef-comp-ma-oc-congruencia-de-triangulos-e-demonstracoes-de-propriedades-de-quadrilateros,EF,oc,Congruência de triângulos e demonstrações de propriedades de quadriláteros,ef-comp-ma
ef-comp-ma-oc-construcao-de-diferentes-tipos-de-graficos-para-representa-los-e-interpretacao-das-informacoes,EF,oc,Construção de diferentes tipos de gráficos para representá-los e interpretação das informações,ef-comp-ma
ef-comp-ma-oc-construcao-de-fatos-basicos-da-adicao,EF,oc,Construção de fatos básicos da adição,ef-comp-ma
ef-comp-ma-oc-construcao-de-fatos-fundamentais-da-adicao-e-da-subtracao,EF,oc,Construção de fatos fundamentais da adição e da subtração,ef-comp-ma
ef-comp-ma-oc-construcao-de-fatos-fundamentais-da-adicao-subtracao-e-multiplicacao,EF,oc,"Construção de fatos fundamentais da adição, subtração e multiplicação",ef-comp-ma
ef-comp-ma-oc-construcao-de-figuras-semelhantes-ampliacao-e-reducao-de-figuras-planas-em-malhas-quadriculadas,EF,oc,Construção de figuras semelhantes: ampliação e redução de figuras planas em malhas quadriculadas,ef-comp-ma
ef-comp-ma-oc-construcao-de-retas-paralelas-e-perpendiculares-fazendo-uso-de-reguas-esquadros-e-softwares,EF,oc,"Construção de retas paralelas e perpendiculares, fazendo uso de réguas, esquadros e softwares",ef-comp-ma
ef-comp-ma-oc-construcao-de-sequencias-repetitivas-e-de-sequencias-recursivas,EF,oc,Construção de sequências repetitivas e de sequências recursivas,ef-comp-ma
ef-comp-ma-oc-construcoes-geometricas-angulos-de-90-60-45-e-30-e-poligonos-regulares,EF,oc,"Construções geométricas: ângulos de 90°, 60°, 45° e 30° e polígonos regulares",ef-comp-ma
ef-comp-ma-oc-contagem-ascendente-e-descendente,EF,oc,Contagem ascendente e descendente,ef-comp-ma
ef-comp-ma-oc-contagem-de-rotina,EF,oc,Contagem de rotina,ef-comp-ma
ef-comp-ma-oc-demonstracoes-de-relacoes-entre-os-angulos-formados-por-retas-paralelas-intersectadas-por-uma-transversal,EF,oc,Demonstrações de relações entre os ângulos formados por retas paralelas intersectadas por uma transversal,ef-comp-ma
ef-comp-ma-oc-diferenciacao-entre-variaveis-categoricas-e-variaveis-numericas,EF,oc,Diferenciação entre variáveis categóricas e variáveis numéricas,ef-comp-ma
ef-comp-ma-oc-diferentes-tipos-de-representacao-de-informacoes-graficos-e-fluxogramas,EF,oc,Diferentes tipos de representação de informações: gráficos e fluxogramas,ef-comp-ma
ef-comp-ma-oc-distancia-entre-pontos-no-plano-cartesiano,EF,oc,Distância entre pontos no plano cartesiano,ef-comp-ma
ef-comp-ma-oc-divisao-euclidiana,EF,oc,Divisão euclidiana,ef-comp-ma
ef-comp-ma-oc-dizimas-periodicas-fracao-geratriz,EF,oc,Dízimas periódicas: fração geratriz,ef-comp-ma
ef-comp-ma-oc-equacao-polinomial-de-2o-grau-do-tipo-ax2-b,EF,oc,Equação polinomial de 2º grau do tipo ax2 = b,ef-comp-ma
ef-comp-ma-oc-equacoes-polinomiais-do-1o-grau,EF,oc,Equações polinomiais do 1º grau,ef-comp-ma
ef-comp-ma-oc-equivalencia-de-area-de-figuras-planas-calculo-de-areas-de-figuras-que-podem-ser-decompostas-por-outras-cujas-areas-podem-ser-facilmente-determinadas-como-triangulos-e-quadrilateros,EF,oc,"Equivalência de área de figuras planas: cálculo de áreas de figuras que podem ser decompostas por outras, cujas áreas podem ser facilmente determinadas como triângulos e quadriláteros",ef-comp-ma
ef-comp-ma-oc-equivalencia-de-expressoes-algebricas-identificacao-da-regularidade-de-uma-sequencia-numerica,EF,oc,Equivalência de expressões algébricas: identificação da regularidade de uma sequência numérica,ef-comp-ma
ef-comp-ma-oc-esboco-de-roteiros-e-de-plantas-simples,EF,oc,Esboço de roteiros e de plantas simples,ef-comp-ma
ef-comp-ma-oc-espaco-amostral-analise-de-chances-de-eventos-aleatorios,EF,oc,Espaço amostral: análise de chances de eventos aleatórios,ef-comp-ma
ef-comp-ma-oc-estatistica-media-e-amplitude-de-um-conjunto-de-dados,EF,oc,Estatística: média e amplitude de um conjunto de dados,ef-comp-ma
ef-comp-ma-oc-experimentos-aleatorios-espaco-amostral-e-estimativa-de-probabilidade-por-meio-de-frequencia-de-ocorrencias,EF,oc,Experimentos aleatórios: espaço amostral e estimativa de probabilidade por meio de frequência de ocorrências,ef-comp-ma
ef-comp-ma-oc-expressoes-algebricas-fatoracao-e-produtos-notaveis,EF,oc,Expressões algébricas: fatoração e produtos notáveis,ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-espaciais-cubo-bloco-retangular-piramide-cone-cilindro-e-esfera-reconhecimento-analise-de-caracteristicas-e-planificacoes,EF,oc,"Figuras geométricas espaciais (cubo, bloco retangular, pirâmide, cone, cilindro e esfera): reconhecimento, análise de características e planificações",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-espaciais-cubo-bloco-retangular-piramide-cone-cilindro-e-esfera-reconhecimento-e-caracteristicas,EF,oc,"Figuras geométricas espaciais (cubo, bloco retangular, pirâmide, cone, cilindro e esfera): reconhecimento e características",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-espaciais-prismas-e-piramides-reconhecimento-representacoes-planificacoes-e-caracteristicas,EF,oc,"Figuras geométricas espaciais (prismas e pirâmides): reconhecimento, representações, planificações e características",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-espaciais-reconhecimento-e-relacoes-com-objetos-familiares-do-mundo-fisico,EF,oc,Figuras geométricas espaciais: reconhecimento e relações com objetos familiares do mundo físico,ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-espaciais-reconhecimento-representacoes-planificacoes-e-caracteristicas,EF,oc,"Figuras geométricas espaciais: reconhecimento, representações, planificações e características",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-planas-caracteristicas-representacoes-e-angulos,EF,oc,"Figuras geométricas planas: características, representações e ângulos",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-planas-circulo-quadrado-retangulo-e-triangulo-reconhecimento-e-caracteristicas,EF,oc,"Figuras geométricas planas (círculo, quadrado, retângulo e triângulo): reconhecimento e características",ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-planas-reconhecimento-do-formato-das-faces-de-figuras-geometricas-espaciais,EF,oc,Figuras geométricas planas: reconhecimento do formato das faces de figuras geométricas espaciais,ef-comp-ma
ef-comp-ma-oc-figuras-geometricas-planas-triangulo-quadrado-retangulo-trapezio-e-paralelogramo-reconhecimento-e-analise-de-caracteristicas,EF,oc,"Figuras geométricas planas (triângulo, quadrado, retângulo, trapézio e paralelogramo): reconhecimento e análise de características",ef-comp-ma
ef-comp-ma-oc-fluxograma-para-determinar-a-paridade-de-um-numero-natural,EF,oc,Fluxograma para determinar a paridade de um número natural,ef-comp-ma
ef-comp-ma-oc-fracao-e-seus-significados-como-parte-de-inteiros-resultado-da-divisao-razao-e-operador,EF,oc,"Fração e seus significados: como parte de inteiros, resultado da divisão, razão e operador",ef-comp-ma
ef-comp-ma-oc-fracoes-significados-parte-todo-quociente-equivalencia-comparacao-adicao-e-subtracao-calculo-da-fracao-de-um-numero-natural-adicao-e-subtracao-de-fracoes,EF,oc,"Frações: significados (parte/todo, quociente), equivalência, comparação, adição e subtração; cálculo da fração de um número natural; adição e subtração de frações",ef-comp-ma
ef-comp-ma-oc-funcoes-representacoes-numerica-algebrica-e-grafica,EF,oc,"Funções: representações numérica, algébrica e gráfica",ef-comp-ma
ef-comp-ma-oc-graficos-de-barras-colunas-linhas-ou-setores-e-seus-elementos-constitutivos-e-adequacao-para-determinado-conjunto-de-dados,EF,oc,"Gráficos de barras, colunas, linhas ou setores e seus elementos constitutivos e adequação para determinado conjunto de dados",ef-comp-ma
ef-comp-ma-oc-graficos-de-setores-interpretacao-pertinencia-e-construcao-para-representar-conjunto-de-dados,EF,oc,"Gráficos de setores: interpretação, pertinência e construção para representar conjunto de dados",ef-comp-ma
ef-comp-ma-oc-grandezas-diretamente-proporcionais,EF,oc,Grandezas diretamente proporcionais,ef-comp-ma
ef-comp-ma-oc-grandezas-diretamente-proporcionais-e-grandezas-inversamente-proporcionais,EF,oc,Grandezas diretamente proporcionais e grandezas inversamente proporcionais,ef-comp-ma
ef-comp-ma-oc-identificacao-de-regularidade-de-sequencias-e-determinacao-de-elementos-ausentes-na-sequencia,EF,oc,Identificação de regularidade de sequências e determinação de elementos ausentes na sequência,ef-comp-ma
ef-comp-ma-oc-identificacao-e-descricao-de-regularidades-em-sequencias-numericas-recursivas,EF,oc,Identificação e descrição de regularidades em sequências numéricas recursivas,ef-comp-ma
ef-comp-ma-oc-leitura-coleta-classificacao-interpretacao-e-representacao-de-dados-em-tabelas-de-dupla-entrada-grafico-de-colunas-agrupadas-graficos-pictoricos-e-grafico-de-linhas,EF,oc,"Leitura, coleta, classificação interpretação e representação de dados em tabelas de dupla entrada, gráfico de colunas agrupadas, gráficos pictóricos e gráfico de linhas",ef-comp-ma
ef-comp-ma-oc-leitura-de-tabelas-e-de-graficos-de-colunas-simples,EF,oc,Leitura de tabelas e de gráficos de colunas simples,ef-comp-ma
ef-comp-ma-oc-leitura-e-interpretacao-de-tabelas-e-graficos-de-colunas-ou-barras-simples-ou-multiplas-referentes-a-variaveis-categoricas-e-variaveis-numericas,EF,oc,Leitura e interpretação de tabelas e gráficos (de colunas ou barras simples ou múltiplas) referentes a variáveis categóricas e variáveis numéricas,ef-comp-ma
ef-comp-ma-oc-leitura-escrita-comparacao-e-ordenacao-de-numeros-de-ate-tres-ordens-pela-compreensao-de-caracteristicas-do-sistema-de-numeracao-decimal-valor-posicional-e-papel-do-zero,EF,oc,"Leitura, escrita, comparação e ordenação de números de até três ordens pela compreensão de características do sistema de numeração decimal (valor posicional e papel do zero)",ef-comp-ma
ef-comp-ma-oc-leitura-escrita-comparacao-e-ordenacao-de-numeros-naturais-de-quatro-ordens,EF,oc,"Leitura, escrita, comparação e ordenação de números naturais de quatro ordens",ef-comp-ma
ef-comp-ma-oc-leitura-escrita-e-comparacao-de-numeros-naturais-ate-100,EF,oc,"Leitura, escrita e comparação de números naturais (até 100)",ef-comp-ma
ef-comp-ma-oc-leitura-interpretacao-e-representacao-de-dados-de-pesquisa-expressos-em-tabelas-de-dupla-entrada-graficos-de-colunas-simples-e-agrupadas-graficos-de-barras-e-de-setores-e-graficos-pictoricos,EF,oc,"Leitura, interpretação e representação de dados de pesquisa expressos em tabelas de dupla entrada, gráficos de colunas simples e agrupadas, gráficos de barras e de setores e gráficos pictóricos",ef-comp-ma
ef-comp-ma-oc-leitura-interpretacao-e-representacao-de-dados-em-tabelas-de-dupla-entrada-e-graficos-de-barras,EF,oc,"Leitura, interpretação e representação de dados em tabelas de dupla entrada e gráficos de barras",ef-comp-ma
ef-comp-ma-oc-leitura-interpretacao-e-representacao-de-dados-em-tabelas-de-dupla-entrada-graficos-de-colunas-simples-e-agrupadas-graficos-de-barras-e-colunas-e-graficos-pictoricos,EF,oc,"Leitura, interpretação e representação de dados em tabelas de dupla entrada, gráficos de colunas simples e agrupadas, gráficos de barras e colunas e gráficos pictóricos",ef-comp-ma
ef-comp-ma-oc-linguagem-algebrica-variavel-e-incognita,EF,oc,Linguagem algébrica: variável e incógnita,ef-comp-ma
ef-comp-ma-oc-localizacao-de-objetos-e-de-pessoas-no-espaco-utilizando-diversos-pontos-de-referencia-e-vocabulario-apropriado,EF,oc,"Localização de objetos e de pessoas no espaço, utilizando diversos pontos de referência e vocabulário apropriado",ef-comp-ma
ef-comp-ma-oc-localizacao-e-movimentacao-de-pessoas-e-objetos-no-espaco-segundo-pontos-de-referencia-e-indicacao-de-mudancas-de-direcao-e-sentido,EF,oc,"Localização e movimentação de pessoas e objetos no espaço, segundo pontos de referência, e indicação de mudanças de direção e sentido",ef-comp-ma
ef-comp-ma-oc-localizacao-e-movimentacao-pontos-de-referencia-direcao-e-sentido,EF,oc,"Localização e movimentação: pontos de referência, direção e sentido",ef-comp-ma
ef-comp-ma-oc-localizacao-e-movimentacao-representacao-de-objetos-e-pontos-de-referencia,EF,oc,Localização e movimentação: representação de objetos e pontos de referência,ef-comp-ma
ef-comp-ma-oc-mediatriz-e-bissetriz-como-lugares-geometricos-construcao-e-problemas,EF,oc,Mediatriz e bissetriz como lugares geométricos: construção e problemas,ef-comp-ma
ef-comp-ma-oc-medida-de-capacidade-e-de-massa-unidades-de-medida-nao-convencionais-e-convencionais-litro-mililitro-cm3-grama-e-quilograma,EF,oc,"Medida de capacidade e de massa: unidades de medida não convencionais e convencionais (litro, mililitro, cm3, grama e quilograma)",ef-comp-ma
ef-comp-ma-oc-medida-de-comprimento-unidades-nao-padronizadas-e-padronizadas-metro-centimetro-e-milimetro,EF,oc,"Medida de comprimento: unidades não padronizadas e padronizadas (metro, centímetro e milímetro)",ef-comp-ma
ef-comp-ma-oc-medida-do-comprimento-da-circunferencia,EF,oc,Medida do comprimento da circunferência,ef-comp-ma
ef-comp-ma-oc-medidas-de-capacidade,EF,oc,Medidas de capacidade,ef-comp-ma
ef-comp-ma-oc-medidas-de-capacidade-e-de-massa-unidades-nao-convencionais-e-convencionais-registro-estimativas-e-comparacoes,EF,oc,"Medidas de capacidade e de massa (unidades não convencionais e convencionais): registro, estimativas e comparações",ef-comp-ma
ef-comp-ma-oc-medidas-de-comprimento-area-massa-tempo-temperatura-e-capacidade-utilizacao-de-unidades-convencionais-e-relacoes-entre-as-unidades-de-medida-mais-usuais,EF,oc,"Medidas de comprimento, área, massa, tempo, temperatura e capacidade: utilização de unidades convencionais e relações entre as unidades de medida mais usuais",ef-comp-ma
ef-comp-ma-oc-medidas-de-comprimento-massa-e-capacidade-comparacoes-e-unidades-de-medida-nao-convencionais,EF,oc,"Medidas de comprimento, massa e capacidade: comparações e unidades de medida não convencionais",ef-comp-ma
ef-comp-ma-oc-medidas-de-comprimento-massa-e-capacidade-estimativas-utilizacao-de-instrumentos-de-medida-e-de-unidades-de-medida-convencionais-mais-usuais,EF,oc,"Medidas de comprimento, massa e capacidade: estimativas, utilização de instrumentos de medida e de unidades de medida convencionais mais usuais",ef-comp-ma
ef-comp-ma-oc-medidas-de-comprimento-unidades-nao-convencionais-e-convencionais-registro-instrumentos-de-medida-estimativas-e-comparacoes,EF,oc,"Medidas de comprimento (unidades não convencionais e convencionais): registro, instrumentos de medida, estimativas e comparações",ef-comp-ma
